ChIJ-eVnDB7oD0cRTobTaBciLuo,51.10391229999999,17.0937677,Playground,"Karola Olszewskiego 22,Wrocław",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
ChIJb5IwvhnpD0cRU5Q9tt99shs,51.10983470000001,17.0993772,Górka saneczkowa,"Wrocław",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
ChIJu_PzNhroD0cRKWAQGjU70g4,51.1102444,17.1001557,Plac Zabaw,"Wrocław",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
ChIJ-eVnDB7oD0cRTobTaBciLuo,51.10391229999999,17.0937677,Playground,"Karola Olszewskiego 22,Wrocław",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
ChIJb5IwvhnpD0cRU5Q9tt99shs,51.10983470000001,17.0993772,Górka saneczkowa,"Wrocław",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
ChIJu_PzNhroD0cRKWAQGjU70g4,51.1102444,17.1001557,Plac Zabaw,"Wrocław",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
